package,snippet,description
grunt-thrall	"grunt.initConfig({\n\tjshint: {\n\t\tsrc: {\n\t\t\toptions: {\n\t\t\t\tignores: ['**/*.coffee'],\n\t\t\t\tjshintrc: true,\n\t\t\t},\n\t\t\tsrc: [\n\t\t\t\t'<%= my.src.files.js %>'\n\t\t\t]\n\t\t}\n\t}\n});\n"	"This is similar to the following standard configuration, only that it's\nsplit in to a lot of small files, with is more easy to maintain for big projects. \n"
grunt-thrall	"/* ... */\ngetDefaults: function(merged) {\n\tmerged(function(mergedConfig) {\n\t\tmergedConfig.foo = 'baz';\n\t});\n\treturn {foo: 'bar'};\n}\n"	"#### merged callback\n"
gulp-es6-node-module	"gulp.task('compileES5', function(){\n  return gulp.src('lib/**/*.js')\n    .pipe(nodePackage())\n    .pipe(getDependencies({\n      includeSeed: true\n    }))\n    .pipe(toCJS())\n    .pipe(gulp.dest('dist/es5'));\n});\n"	"Basic usage:\n"
gulp-sloc2	"var sloc = require('gulp-sloc2');\r\n\r\ngulp.task('sloc', function(){\r\n  gulp.src(['scripts/*.js'])\r\n    .pipe(sloc());\r\n});\r\n"	"\r\nThen, add it to your `gulpfile.js`:\r\n\r\n"
gulp-sloc2	"var sloc = require('gulp-sloc2');\r\n\r\ngulp.task('sloc', function(){\r\n  gulp.src(['lib/**/*.js'])\r\n    .pipe(sloc({\r\n      reportType: 'json'\r\n    }))\r\n    .pipe(gulp.dest('./reports/'));\r\n});\r\n"	"#### options.reportType\r\nType: `String`\r\nDefault: `stdout`\r\n\r\nIt will generate a JSON file with the SLOC analysis results and sends it further downstream. Use with the `reportFile` option if you want to customize the file name. You may want to pipe to the `gulp.dest()` method to write it out to specified folder. Example:\r\n\r\n"
gulp-sloc2	"{\"total\":138,\"source\":100,\"comment\":5,\"single\":5,\"block\":0,\"empty\":33,\"file\":2}\r\n"	"\r\nWould output the following in the file `./reports/sloc.json`:\r\n\r\n"
gulp-sloc2	"var sloc = require('gulp-sloc2');\r\n\r\ngulp.task('sloc', function(){\r\n  gulp.src(['./test/**/*.js'])\r\n    .pipe(sloc({\r\n      reportType: 'json',\r\n      reportFile: 'testSloc.json'\r\n    }))\r\n    .pipe(gulp.dest('./reports/'));\r\n});\r\n"	"#### options.reportFile\r\nType: `String`\r\nDefault: `sloc.json`\r\n\r\n The name of the file which would contain you'd like to output the JSON file. Use with the `json` as `reportType`. Ignored if used with the `stdout` report type. Example:\r\n\r\n"
habrok	"const Habrok = require('habrok');\n\nconst habrok = new Habrok();\n\nhabrok.request({\n  method: 'GET',\n  uri: 'https://api.github.com/repositories'\n})\n.then(console.log);\n"	"### Example\n"
habrok	"Habrok([configuration])\n"	"#### Definition\n"
habrok	"const Habrok = require('habrok');\n\nconst habrok = new Habrok();\n"	"#### Examples\nConstruct a default client:\n"
habrok	"const Habrok = require('habrok');\n\nconst habrok = new Habrok({ retryMinDelay: 250 });\n"	"Construct a client with a minimum retry delay of 250 milliseconds:\n"
habrok	"const Habrok = require('habrok');\n\nconst habrok = new Habrok({ disableCustomHeaders: true });\n"	"Construct a client that does not send Habrok-generated headers:\n"
habrok	"habrok.request(req[, options])\n"	"#### Definition\n"
habrok	"habrok.request({\n  method: 'GET',\n  uri: 'https://api.viki.ng/longships'\n})\n"	"#### Examples\nSend a `GET` request:\n"
habrok	"habrok.request({\n  method: 'POST',\n  uri: 'https://api.viki.ng/longships',\n  json: {\n    name: 'Oseberg'\n  }\n})\n"	"Send a `POST` request:\n"
head-require	"head.require(\n\t\"the/path/to/foojs\",\n\t\"the/path/to/bar.js\",\n\t\"the/path/to/baz.js\"\n\t\"the/path/to/initialize.js\"\n);\n"	"\"scripts/main.js\" like this : \n"
head-require	"grunt.initConfig({\n\theadRequire : {\n\t\tdist : {\n\t\t\toptions : {},\n\t\t\tfiles : { \"the/path/to/dest.js\" : \"the/path/to/main.js\" }\n\t\t}\n\t}\n});\n"	"### Grunt Task to Compile\nExample :\n"
html-inline-assets-loader	"const configureHtmlLoader = () => {\n  return {\n    test: /\\.(html|njk|nunjucks)$/,\n    use: [\n      resolve('html-loader'),\n      // 自动处理html中的相对路径引用 css/js/html文件\n      resolve('html-inline-assets-loader'),\n      {\n        loader: resolve('nunjucks-html-loader'),\n        options: {\n          // Other super important. This will be the base\n          // directory in which webpack is going to find\n          // the layout and any other file index.njk is calling.\n          searchPaths: ['./src'],\n        },\n      },\n    ],\n  };\n};\n"	"# useage\n"
id-pool	"const pool = new IdPool()\npool.on('release', id => {\n  console.log('release', id)\n})\n\nconst first = pool.reserve()\nconst second = pool.reserve()\n\nsetImmediate(function () {\n  pool.release(first)\n  pool.release(second)\n})\n"	"## Usage\n"
ip-slider	"function yourFunction(event) {\n  console.log(event.detail.value);\n}\n"	"This **event** is a **CustomEvent**:\n"
ip-slider	"function yourFunction(event) {\n  console.log(event.detail.srcEvent);\n}\n"	"To get the real event from input, get `srcEvent`:\n"
ip-slider	"const ipSlider = document.querySelector('ip-slider');\n\nconsole.log(ipSlider.value);\nconsole.log(ipSlider.min);\nconsole.log(ipSlider.max);\nconsole.log(ipSlider.step);\nconsole.log(ipSlider.disabled);\n"	"Another option to get data:\n"
irc-bot-maker	"var IRCBot = require(\"irc-bot-maker\");\r\nvar myBot = new IRCBot(\"myBot\");\r\n\r\nvar examplePlugin = require(\"./examplePlugin\");\r\nmyBot.use(examplePlugin());\r\n\r\nmyBot.connect(\"myServer.com\", {\r\n\tchannels: [\"#myChannel1\", \"#myChannel2\"]\r\n});\r\n"	"## Usage\r\nTo create a simple bot that uses the \"examplePlugin\" plugin:\r\n"
irc-bot-maker	"module.exports = function() {\r\n\treturn {\r\n\t\t_plugin: \"examplePlugin\",\r\n\t\tping: {\r\n\t\t\tmodifier: \"!\",\r\n\t\t\tignorePm: false,\r\n\t\t\tcallback: function(bot, args) {\r\n\t\t\t\tbot.send(\"pong\");\r\n\t\t\t}\r\n\t\t},\r\n\t\techo: {\r\n\t\t\tmodifier: \"!\",\r\n\t\t\tignorePm: true,\r\n\t\t\tcallback: function(bot, args) {\r\n\t\t\t\tbot.send(args.join(\" \"));\r\n\t\t\t}\r\n\t\t}\r\n\t};\r\n};\r\n"	"You can .use() new plugins even after connecting so order doesn't matter.  \r\n\r\nHere is the \"examplePlugin\" that has defines a \"ping\" and an \"echo\" command:\r\n"
irc-bot-maker	"var IRCBot = require(\"irc-bot-maker\");\r\nvar myBot = new IRCBot(\"myBot\");\r\n"	"### IRCBot(nick)\r\nThe bot constructor takes the bot's nickname (required). To create a new instance simply:\r\n"
irc-bot-maker	"var examplePlugin = require(\"./examplePlugin\");\r\nmyBot.use(examplePlugin());\r\n"	"### .use(plugin)\r\nTell the bot to use a plugin. The plugin param is the returned object from a plugin containing its commands. If you want to use a plugin with a file name of \"examplePlugin.js\":\r\n"
irc-bot-maker	"myBot.unuse(\"examplePlugin\");\r\n"	"### .unuse(plugin)\r\nTell bot to stop using a plugin. The string param is the name of the plugin that is defined by its _plugin property.\r\n"
irc-bot-maker	"myBot.connect(\"myServer.com\", {\r\n\tchannels: [\"#myChannel1\", \"#myChannel2\"]\r\n});\r\n"	"### .connect(server, options)\r\nConnect to a server. [The possible options that can be passed into the options object can be found here.](https://node-irc.readthedocs.org/en/latest/API.html#client)\r\nIf you wanted to connect to the server myServer.com to channels myChannel1 and myChannel2:\r\n"
irc-bot-maker	"myBot.send(\"This is a message.\", true);\r\n"	"### .send(message[, ignorePm[, to]])\r\nSends a message to the current channel. The current channel would be the one the last message came from. Optionally you can only send it when it isn't a private message.\r\n"
irc-bot-maker	"myBot.send(\"This is a message.\", false, [\"user1\", \"#channel1\", \"user2\", \"#channel2\"]);\r\n"	"This will not send the message if the last message was a PM to the bot.  \r\nThe third param is an array that manually defines the message recipients. Channel names start with a # and are otherwise considered users.\r\n"
irc-bot-maker	"ping: {\r\n\tmodifier: \"!\",\r\n\tcallback: function(bot, args) {\r\n\t\tbot.send(\"pong\");\r\n\t}\r\n}\r\n"	"### modifier\r\nThe modifier is what must be before the actual command name for the callback to be called.\r\n"
irc-bot-maker	"ping: {\r\n\tmodifier: \"\",\r\n\tcallback: function(bot, args) {\r\n\t\tbot.send(\"pong\");\r\n\t}\r\n}\r\n"	"This will listen for the \"!ping\" command. Modifier are not restricted to a single character.\r\n"
irc-bot-maker	"ping: {\r\n\tmodifier: \"!?$\",\r\n\tcallback: function(bot, args) {\r\n\t\tbot.send(\"pong\");\r\n\t}\r\n}\r\n"	"This will listen for just a \"ping\" command.\r\n"
is-json-object	"const isJSON = require('is-json-object')\n\nclass Foo {  }\n\nisJSON({ a: 1, b: 2 }) // true\nisJSON(new Foo) // false\nisJSON('test test test') // true\n"	"## Usage\n"
is-kotlin-keyword	"// load the module\nvar isKotlinKeyword = require('index.js');\n\n// check a keyword\nisKotlinKeyword(\"while\"); // true\n"	"## Use\n"
jackeytest	"module: {\n  rules: [\n    {\n      parser: {\n        amd: false\n      }\n    }\n  ]\n}\n"	"### Webpack Configuration\nUsing Webpack you may encounter the following error: \"Module not found: Error:\nCannot resolve module\", most certainly you should disable AMD loader. Add/merge\nthe following section to your webpack config:\n"
jackeytest	"var Jackeytest = require('jackeytest');\n\nvar api = new Jackeytest.JackeytestApi()\n\nvar callback = function(error, data, response) {\n  if (error) {\n    console.error(error);\n  } else {\n    console.log('API called successfully. Returned data: ' + data);\n  }\n};\napi.getHaha(callback);\n\n"	"## Getting Started\nPlease follow the [installation](#installation) instruction and execute the following JS code:\n"
js-avl-tree	"/**\n * 二叉平衡树\n * @param {Function} compartor 关键字的比较器\n * @param {Boolean}  ifMerge   是否将插入的数据合并到节点\n */\nfunction AVLTree(compartor, ifMerge)\n"	"## AVLTree\n"
js-avl-tree	"/**\n * 插入节点\n * @param  {[type]} key  节点的key\n * @param  {[type]} data 节点的数据\n * @return {Boolean}     是否将插入的数据合并到节点\n */\nfunction AVLNode(key, data, ifMerge)\n"	"## AVLNode\n"
js-avl-tree	"/**\n * 插入节点\n * @param  {[type]} key  节点的key\n * @param  {[type]} data 节点的数据\n * @return {Boolean}     插入是否成功\n */\n_proto.insert = function(key, data)\n"	"## insert\n"
js-avl-tree	"/**\n * 删除节点\n * @param  {[type]}   key     需要删除的节点的key\n * @param  {Boolean}  ifAll   是否删除所有符合的结点（默认只删除第一个查找到的结果）\n * @return {Array|AVLNode}    被删除后的点\n */\n_proto.delete = function(key, ifAll) \n"	"## delete\n"
js-avl-tree	"/**\n * 查找节点\n * @param  {[type]}   key     需要查找的节点的key\n * @param  {Boolean}  ifAll   是否返回所有结果（默认只返回第一个查找到的结果）\n * @return {Array|AVLNode}    查找结果\n */\n_proto.search = function(key, ifAll)\n"	"## search\n"
jsbean	"    const Bean = require('bean')\n    \n    const Character = Object.create({\n      whoami() {\n        return `a bat called ${this.name || '...'}`\n      },\n    })\n\n    const FlyingThing = Object.create({\n      canFly: true,\n      fly() {\n        return 'flap, flap ...'\n      }\n    })\n\n    const Duck = Bean.roast(\n      function Duck(name) {\n        this.name = name\n        this.specie = 'bird'\n      },\n      Character,\n      FlyingThing\n    )\n\n    const Bat = Bean.roast(\n      function Bat(name) {\n        this.name = name\n        this.specie = 'mammal'\n      },\n      Character,\n      FlyingThing\n    )\n\n    const Dog = Bean.roast(\n      function Dog(name) {\n        this.name = name\n        this.specie = 'mammal'\n      },\n      Character\n    )\n\n    const daffyDuck = Duck('Daffy Duck')\n"	"## Basic Usage\n`Bean.roast` returns a function that is used as a factory of Javascript objects.\nIt takes as first parameter an optinal constructor and a series of object that will be composed into the final prototype and descriptors.\n"
koco-toastr	"paths: {\n  ...\n  'bootstrap-toastr': 'bower_components/koco-toastr/src/koco-toastr-ui',\n  'toastr': 'bower_components/toastr/toastr',\n  ...\n}\n"	"## Usage with KOCO\nThis is a shared module that is used in many other modules. It includes the toastr library as a bower dependency. The convention is to configure an alias in the `require.configs.js` with the name `bootstrap-toastr` like so:\n"
koot-redux	"    import { createReduxModuleStore, applyMiddleware } from 'koot-redux'\n    import { reduxForCreateStore } from 'koot'\n    import rootModule from './root'\n\n    const middlewares = [\n        ...reduxForCreateStore.middlewares\n    ]\n\n    export default () => {\n\n        const {\n            initialState\n        } = reduxForCreateStore\n\n\n        if (__CLIENT__ && __DEV__) {\n            return createReduxModuleStore(\n                rootModule,\n                initialState,\n                require('redux-devtools-extension').composeWithDevTools(applyMiddleware(...middlewares))\n            )\n        }\n\n        return createReduxModuleStore(\n            rootModule,\n            initialState\n        )\n\n    }\n"	"## 快速使用\n> 利用koot-cli 创建的模板项目，可按照如下修改使用。\n修改 File: /src/store/index.js\n"
koot-redux	"    import { reduxForCreateStore } from 'koot'\n\n    export default {\n        state: {\n\n            ...reduxForCreateStore.reducers\n        },\n        reducers: {\n            ['SOME_REDUCER_FUNCTION']() {\n\n            }\n        },\n        actions: {\n            ['SOME_ACTION_FUNCTION']() {\n\n            }\n        },\n        modules: {\n            // 此处可扩展子集的 module 模块\n        }\n    }\n"	"添加 File: /src/store/root.js \n"
koot-redux	"    const module = {\n        state: {\n            // 在此处定义默认的state\n            // 程序将在创建时将此处定义好的值初始化为默认值\n            userinfo: {\n                username: 'liudehua',\n                password: '123456'\n            }\n        },\n        reducers: {\n            // reducer 为一个 funciton\n            // reducer的调用名称 = funciton的名称\n            ['SOME_REDUCER_FUNCTION'](state, payload){\n\n            }\n        },\n        actions: {\n            // action 为一个 funciton\n            // action的调用名称 = funciton的名称\n            ['SOME_ACTION_FUNCTION']({\n                commit,\n                state,\n                rootState,\n                dispatch\n            }, payload){\n                // commit 用来提交 reducer\n                // eg: commit('SOME_REDUCER_FUNCTION', payload)\n\n                // state 用来获取当前模块的局部 state\n                // eg: state.userinfo.username\n\n                // rootState 整个状态树的根层，你可以再此拿到整个状态树\n                // eg: rootState.App.test\n\n                // dispatch 可以继续派发其他的 action 操作\n                // eg: dispatch('OTHER_ACTION_FUNCTION')\n            }\n        },\n        modules: {\n            // 此处可扩展子集的 module 模块\n            // 子级可以同样扩展自己的子级\n            App: {\n                state: {\n                    test: 1\n                },\n                reducers: {},\n                actions: {},\n                modules: {}\n            }\n        }\n    }\n"	"## Module\n在 koot-redux 中，\n* 一个完整的 store 树就是以个层层嵌套的 module 树，\n* 每个 module 管理自己的 state, action, reducer\n* reducer 必须是同步的\n* action 是必须存在的逻辑，你必须 dipatch 一个 action, 且在 action 内 commit 一个 reducer\nmodule.js\n"
koot-redux	"    // 派发 action\n    this.props.dispatch('SOME_ACTION_NAME')\n    \n    // or\n    this.props.dispatch('SOME_ACTION_NAME', payload)\n"	"### 派发 action\n"
koot-redux	"    // commit 用来提交 reducer\n    // eg: commit('SOME_REDUCER_FUNCTION', payload)\n\n    // state 用来获取当前模块的局部 state\n    // eg: state.userinfo.username\n\n    // rootState 整个状态树的根层，你可以再此拿到整个状态树\n    // eg: rootState.App.test\n\n    // dispatch 可以继续派发其他的 action 操作\n    // eg: dispatch('OTHER_ACTION_FUNCTION')\n\n    ['SOME_ACTION_NAME']({commit, state, rootState, dispatch}, payload){\n        commit('SOME_REDUCER_NAME', payload)\n    }\n"	"### action函数及参数\n"
ksys-express-http-proxy	"proxy(host, options);\n"	"## Usage\n"
ksys-express-http-proxy	"var proxy = require('express-http-proxy');\n\nvar app = require('express')();\n\napp.use('/proxy', proxy('www.google.com'));\n"	"To proxy URLS starting with '/proxy' to the host 'www.google.com':\n"
ksys-express-http-proxy	"var proxy = require('express-http-proxy');\n\nvar app = require('express')();\n\napp.use('/proxy', proxy('www.google.com', {\n  forwardPath: function(req, res) {\n    return require('url').parse(req.url).path;\n  }\n}));\n"	"#### forwardPath\nThe ```forwardPath``` option allows you to modify the path prior to proxying the request.\n"
ksys-express-http-proxy	"app.use(proxy('httpbin.org', {\n  forwardPathAsync: function() {\n    return new Promise(function(resolve, reject) {\n      // ...\n      // eventually\n      resolve( /* your resolved forwardPath as string */ )\n    });\n  }\n}));\n"	"#### forwardPathAsync\nThe ```forwardPathAsync``` options allows you to modify the path asyncronously prior to proxying the request, using Promises.\n"
ksys-express-http-proxy	"app.use('/proxy', proxy('www.google.com', {\n  filter: function(req, res) {\n     return req.method == 'GET';\n  },\n  forwardPath: function(req, res) {\n    return require('url').parse(req.url).path;\n  }\n}));\n"	"#### filter\nThe ```filter``` option can be used to limit what requests are proxied. For example, if you only want to proxy get request\n"
ksys-express-http-proxy	"app.use('/proxy', proxy('www.google.com', {\n  intercept: function(rsp, data, req, res, callback) {\n    // rsp - original response from the target\n    data = JSON.parse(data.toString('utf8'));\n    callback(null, JSON.stringify(data));\n  }\n}));\n"	"#### intercept\nYou can intercept the response before sending it back to the client.\n"
ksys-express-http-proxy	"app.use('/proxy', proxy('www.google.com', {\n  decorateRequest: function(proxyReq, originalReq) {\n    // you can update headers\n    proxyReq.headers['Content-Type'] = 'text/html';\n    // you can change the method\n    proxyReq.method = 'GET';\n    // you can munge the bodyContent.\n    proxyReq.bodyContent = proxyReq.bodyContent.replace(/losing/, 'winning!');\n    return proxyReq;\n  }\n}));\n\n"	"#### decorateRequest\nYou can change the request options before it is sent to the target.\n"
ksys-express-http-proxy	"app.use('/proxy', proxy('www.google.com', {\n  reqAsBuffer: true\n}));\n"	"#### reqAsBuffer\nNote: this is an experimental feature.  ymmv\nThe ```reqAsBuffer``` option allows you to ensure the req body is encoded as a Node\n```Buffer``` when sending a proxied request.   Any value for this is truthy.\nThis defaults to to false in order to preserve legacy behavior. Note that\nthe value of ```reqBodyEnconding``` is used as the encoding when coercing strings\n(and stringified JSON) to Buffer.\n"
ksys-express-http-proxy	"app.use('/', proxy('httpbin.org', {\n  timeout: 2000  // in milliseconds, two seconds\n}));\n"	"#### timeout\nBy default, node does not express a timeout on connections.   Use timeout option to impose a specific timeout.    Timed-out requests will respond with 504 status code and a X-Timeout-Reason header.\n"
ksys-express-http-proxy	"var corporateProxyServer = process.env.HTTP_PROXY || process.env.http_proxy || process.env.HTTPS_PROXY || process.env.https_proxy;\n\nif (corporateProxyServer) {\n  corporateProxyAgent = new HttpsProxyAgent(corporateProxyServer);\n}\n"	"### Q: Can it support https proxy?\nThe library will use https if the provided path has 'https://' or ':443'.   You can use decorateRequest to ammend any auth or challenge headers required to succeed https.\nHere is an older answer about using the https-proxy-agent package.   It may be useful if the included functionality in ```http-express-proxy``` does not solve your use case.\nA:  Yes, you can use the 'https-proxy-agent' package. Something like this:\n"
ksys-express-http-proxy	"  req.agent = corporateProxyAgent;\n"	"Then inside the decorateRequest method, add the agent to the request:\n"
list-runner	"import { CellSingly, CellDoubly, StemSingly, StemDoubly } from 'list-runner';\r\n"	"\r\n**Import**\r\n\r\n_importing the commonly needed classes_\r\n"
list-runner	"import { SENTINEL, CELL, SINGLY, DOUBLY } from 'list-runner';\r\n"	"\r\n_importing the constants_\r\n"
list-runner	"import { initializeStem, findForward, findBackward, runForward, runBackward, countForward, countBackward } from 'list-runner';\r\n"	"\r\n_importing the sidekick functions_\r\n"
list-runner	"import { SentinelSingly, SentinelDoubly } from 'list-runner';\r\n"	"\r\n_importing less commonly needed classes_\r\n"
list-runner	"const cell = new CellDoubly();    \r\nconst stem = new StemDoubly(cell);\r\n"	"\r\n**Instantiate**\r\n\r\n_solo instantiation_\r\n\r\n"
list-runner	"const cell1 = new CellDoubly();    \r\nconst cell2 = new CellDoubly();    \r\nconst cell3 = new CellDoubly();    \r\nconst stemCells = [cell1, cell2, cell3];    \r\nconst structureType = DOUBLY; // imported constant    \r\nconst stem = initializeStem(stemCells, structureType);\r\n"	"\r\n_connective instantiation_\r\n\r\n"
list-runner	"// assume the following are not strings\r\nconst baseline = 'some arbitrary cell on the stem'; // substitute a cell on the stem\r\nconst cell = 'some new cell'; // substitute a newly instantiated cell\r\nconst cells = 'an array of cells'; // substitute an array of unlinked cells\r\n\r\n/* CELL OPERATIONS */\r\nconst nextCell = cell.getNext();\r\nconst prevCell = cell.getPrev(); // only DOUBLY data-structure\r\n\r\n/* STEM OPERATIONS */\r\nconst head = stem.getHead();\r\nconst tail = stem.getTail(); // only DOUBLY data-structure\r\ninsert(cell, baseline); // returns true || false based on success\r\nextract(baseline); // returns extracted cell || false based on success\r\nunshift(cell); // returns true || false based on success\r\nshift(); // returns extracted cell || false based on success\r\npush(cell); // only DOUBLY data-structure / returns true || false based on success\r\npop(); // only DOUBLY data-structure / returns extracted cell || false based on success\r\nreplace(cell, baseline); // returns true || false based on success\r\ndelete(baseline); // returns true || false based on success\r\n"	"\r\n_code examples: stem and cell classes_\r\n\r\n"
list-runner	"// assume the following are not strings\r\nconst comparator = 'a callback function that returns true when the right cell is found'; // receives each cell\r\nconst callBackParams = 'any kind of parameters that you want to pass to the callBack function';\r\nconst callBack = 'a custom callback function that will receive each cell from a loop and also callBackParams'; // receives each cell and callBackParams\r\n\r\n/* SIDEKICK FUNCTIONS */\r\ninterlink(cells);\r\nconst foundCell1 = findForward(baseline, comparator);\r\nconst foundCell2 = findBackward(baseline, comparator);\r\n// lastCellInLoop1 will be cell.type === SENTINEL if it loops to the edge of the stem (by not triggering a custom short-circuit condition)\r\nconst lastCellInLoop1 = runForward(baseline, callBack, callBackParams);\r\nconst lastCellInLoop2 = runBackward(baseline, callBack, callBackParams);\r\nconst totalCount1 = countForward(baseline);\r\nconst totalCount2 = countBackward(baseline);\r\n\r\n/* findForward / findBackward comparator callback examples */\r\n\r\n// standard\r\nexport const findComparator1 = (cell) => {\r\n  return cell.id === 'KD6-3.7';\r\n};\r\n\r\n// curried\r\nexport const findComparator2 = (id) => {\r\n    return (cell) => {\r\n        return cell.id === id;\r\n    };\r\n};\r\n\r\nconst myComparator = findComparator2('KD6-3.7');\r\nconst foundCell3 = findForward(baseline, myComparator);\r\n\r\n/* runForward / runBackward callback examples */\r\n\r\n// standard\r\nexport const runCallBack1 = (cell, callBackParams) => {\r\n    // do stuff\r\n    const continueLoop = cell.id !== id;\r\n    return continueLoop;\r\n};\r\n\r\n// curried\r\nexport const runCallBack2 = (id) => {\r\n    return (cell, callBackParams) => {\r\n      // do stuff\r\n      const continueLoop = cell.id !== id;\r\n      return continueLoop;\r\n    };\r\n};\r\n\r\nconst myCallBack = runCallBack2('KD6-3.7', 'any other arbitrary parameters');\r\n// lastCellInLoop3 will be cell.type === SENTINEL if it loops to the edge of the stem (by not triggering a custom short-circuit condition)\r\nconst lastCellInLoop3 = runForward(baseline, myCallBack, callBackParams);\r\n"	"\r\n_code examples: sidekick functions_\r\n\r\n"
map-pickas	"const pickAs = require('map-pickas');\r\n// pickAs(<map>, <key(s)>, [begin=0], [end], [target=new Map()])\r\n// -> <value> (for single key) | <target> (for multiple keys)\r\n\r\nvar m = new Map([['i', 9], ['n', 14], ['c', 3]]);\r\npickAs(m, 'n');\r\n// 14\r\npickAs(m, ['n', 'i']);\r\n// Map {'n'=>14, 'i'=>9}\r\npickAs(m, ['n', 'i', 'c'], 1);\r\n// Map {'i'=>9, 'c'=>3}\r\npickAs(m, ['n', 'i', 'c'], 1, 2);\r\n// Map {'i'=>9}\r\npickAs(m, ['n', 'i', 'c'], 1, 2, new Map([['e', 5]]));\r\n// Map {'e'=>5, 'i'=>9}\r\n"	"\r\n> NOTE: [map-pickas](https://www.npmjs.com/package/map-pickas) was renamed to [@extra-map/pick-as](https://www.npmjs.com/package/@extra-map/pick-as).\r\n[![NPM](https://nodei.co/npm/map-pickas.png)](https://nodei.co/npm/map-pickas/)\r\n\r\nFilter [map] with specified key(s), like [_.pick()].\r\n\r\n"
memory-scheduler	"import  MS from 'memory-scheduler';\n\nconst DAY_IN_MINISECONDS = 24 * 60 * 60 * 1000;\n\nconst today = Math.round(new Date().getTime() / DAY_IN_MINISECONDS);\n\nconst yesterday = today-1;\n\nconst ms = new MS([1, 2, 3, 8, 17], [-3, -1, 1]);\n\nconst record = ms.getInitialRecord(yesterday);\nconst updatedRecord = ms.calculate(1, record, today);\n\n"	"## Example\n"
mochito	"var mochito = require('mochito');\n\ndescribe('mochito', function() {\n  it('allows mocking to be performed with no set-up required', function() {\n    var mock = mochito.mock({\n      doSomething: function() {}\n    });\n\n    mock.doSomething('x', 'y');\n    mock.doSomething('z', 'y');\n\n    mochito.verify(mock, mochito.once()).doSomething('x', 'y');\n    mochito.verify(mock, mochito.once()).doSomething('z', 'y');\n    mochito.verify(mock, mochito.times(2)).doSomething(mochito.anything(), 'y');\n  });\n});\n"	"## Usage\nUsing _mochito_ is simple, for example:\n"
mochito	"mochito.installTo(global);\n"	"## Global Functions\nIf you really want the JsHamcrest & JsMockito functions to be available\nglobally, you can simply write:\n"
mongo-live	"var MongoLive = require('mongo-live');\nvar live = new MongoLive({\n  host: '127.0.0.1',\n  port: 27017,\n  database: 'blog'\n});\n\nvar posts = live\n.query('posts')\n.select('title body comments')\n.exec(function (error, stream) {\n\n  stream.on('data', function (data) {\n\n    if (error) {\n      // handle error\n      return;\n    }\n      \n    if ('insert' === data.operation) {\n      console.log('inserted', data);\n    }\n\n    if ('update' === data.operation) {\n      console.log('updated', data);\n    }\n\n    if ('remove' === data.operation) {\n      console.log('removed', data);\n    }\n\n    console.log('======== result ======>', data);\n\n  });\n\n});\n\n"	"## Usage\n"
mongo-live	"var posts = live\n.query('posts')\n.select('title body')\n.exec();\n\nposts.on('insert', function(data){\n  console.log('inserted', data);\n});\n\nposts.on('update', function(data){\n  console.log('updated', data);\n});\n\nposts.on('remove', function(data){\n  console.log('removed', data);\n});\n\nposts.on('data', function(data){\n  if ('insert' === data.operation) {\n    console.log('inserted', data);\n  }\n\n  if ('update' === data.operation) {\n    console.log('updated', data);\n  }\n\n  if ('remove' === data.operation) {\n    console.log('removed', data);\n  }\n});\n"	"You can also listen to events like this:\n"
mongo-live	"var Person = mongoose.model('Person');\n\nPerson.find({ active: true })\n.cache(50000) // cache for 50 seconds\n.exec(function (err, docs) { /* ... */\n  \n  if (err) throw error;\n\n  console.log(docs.ttl) // time left for expiration in ms\n  console.log(docs.stored); // timestamp this query was cached\n  console.log(docs);\n\n});\n\n"	"Then later any `find` query will be cached for 60 seconds.\nYou can also enable caching programatically by using the `cache` method directly from the query instance:\n"
mongodb-js-repo-list	"mongodb-js-repo-list <organization> -t <oauth token> [options]\n"	"## Usage\n"
mongodb-js-repo-list	"mongodb-js-repo-list mongodb-js -t <oauth token> --format table --grep mongo\n"	"## Example\n"
multiplexing-log4js	"log4js.configure({\r\n    appenders: {\r\n        file: MultiplexingFileAppender.createConfig(filename, pattern, listener),\r\n        server: MultiplexingSocketServerAppender.createConfig(port)\r\n    },\r\n    categories: {\r\n        default: { appenders: [\"file\"], level: \"all\" }\r\n    }\r\n})\r\n"	"\r\nA multiplexing log4js logger component\r\n\r\nYou can send logs over socket, and controll the appender's state, and event trigger listeners.\r\n\r\nExample:\r\n\r\nserver side:\r\n\r\n"
multiplexing-log4js	"log4js.configure({\r\n    appenders: {\r\n        socket: MultiplexingSocketAppender.createConfig(\"127.0.0.1\", 1234),\r\n    },\r\n    categories: {\r\n        default: { appenders: [\"socket\"], level: \"all\" }\r\n    }\r\n})\r\nconst logger = log4js.getLogger(\"test\")\r\nlogger.info(\"test info\") // normal logging, will be writed to file as server side\r\nlogger.log(\"CMD\", \"hold\") // set MultiplexingFileAppender state to \"hold\", and it won't roll new file.\r\nlogger.log(\"CMD\", \"release\") // relase hold\r\nlogger.log(\"EVENT\", \"something\") // fire the listener at server side\r\n"	"\r\nclient side:\r\n\r\n"
new-rutracker-api	"var RutrackerApi = require('new-rutracker-api');\n"	"## Использование\nВ первую очередь необходимо скопировать папку с New Rutracker API в ваш проект. Далее, подключите модуль в нужном вам JS-файле:\n"
